CID,DRKG_ID,CanonicalSMILES,P_NP
5994,DB00396,CC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,0
2118,DB00404,CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4,0
3964,DB00408,CN1CCN(CC1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,1
54477,DB00409,CCN1CCCC1CNC(=O)C2=C(C=CC(=C2OC)Br)OC,1
1989,DB00414,CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2,1
5193,DB00418,CCCC(C)C1(C(=O)NC(=O)NC1=O)CC=C,1
4926,DB00420,CN(C)CCCN1C2=CC=CC=C2SC3=CC=CC=C31,1
5833,DB00421,CC(=O)SC1CC2=CC(=O)CCC2(C3C1C4CCC5(C4(CC3)C)CCC(=O)O5)C,0
4158,DB00422,COC(=O)C(C1CCCCN1)C2=CC=CC=C2,1
4107,DB00423,COC1=CC=CC=C1OCC(COC(=O)N)O,1
5732,DB00425,CC1=CC=C(C=C1)C2=C(N3C=C(C=CC3=N2)C)CC(=O)N(C)C,0
3324,DB00426,CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C,1
29327,DB00428,CN(C(=O)NC1C(C(C(OC1O)CO)O)O)N=O,0
4917,DB00433,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl,1
2913,DB00434,CN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1,1
135401907,DB00437,C1=NNC2=C1C(=O)NC=N2,0
446156,DB00439,CC(C)C1=C(C(=C(C(=N1)C(C)C)COC)C2=CC=C(C=C2)F)C=CC(CC(CC(=O)O)O)O,0
5578,DB00440,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,1
9782,DB00443,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C,0
5959,DB00446,C1=CC(=CC=C1C(C(CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-],1
3105,DB00449,CC(C)(C)C(=O)OC1=C(C=C(C=C1)C(CNC)O)OC(=O)C(C)(C)C,0
3168,DB00450,C1CN(CC=C1N2C3=CC=CC=C3NC2=O)CCCC(=O)C4=CC=C(C=C4)F,1
54680675,DB00453,CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C(C=CC(=C41)Cl)O)O)O)O)C(=O)NCO)N(C)C)O,0
4058,DB00454,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,1
3957,DB00455,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1,0
6024,DB00456,CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)CC3=CC=CS3)SC1)C(=O)O,0
3696,DB00458,CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31,1
4409,DB00461,CC(=O)CCC1=CC2=C(C=C1)C=C(C=C2)OC,1
4099,DB00463,CCC1(C(=O)NC(=O)N(C1=O)C)CC,1
3826,DB00465,C1CN2C(=CC=C2C(=O)C3=CC=CC=C3)C1C(=O)O,0
3229,DB00467,CCN1C=C(C(=O)C2=CC(=C(N=C21)N3CCNCC3)F)C(=O)O,0
3034034,DB00468,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O,0
54677971,DB00469,CN1C(=C(C2=C(S1(=O)=O)C=CS2)O)C(=O)NC3=CC=CC=N3,0
16078,DB00470,CCCCCC1=CC(=C2C3C=C(CCC3C(OC2=C1)(C)C)C)O,0
3386,DB00472,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,1
9034,DB00474,CCC#CC(C)C1(C(=O)NC(=O)N(C1=O)C)CC=C,0
2712,DB00475,CN=C1CN(C(=C2C=C(C=CC2=N1)Cl)C3=CC=CC=C3)O,1
2726,DB00477,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,1
37768,DB00479,C1C(C(C(C(C1NC(=O)C(CCN)O)OC2C(C(C(C(O2)CO)O)N)O)O)OC3C(C(C(C(O3)CN)O)O)O)N,1
5035,DB00481,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O,0
2662,DB00482,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,0
18381,DB00485,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O,0
5284592,DB00486,CCCCCCC(C)(C)C1=CC(=C2C3CC(=O)CCC3C(OC2=C1)(C)C)O,1
51081,DB00487,CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCN(CC3)C)F)C(=O)O,0
5253,DB00489,CC(C)NCC(C1=CC=C(C=C1)NS(=O)(=O)C)O,0
2477,DB00490,C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4,1
35370,DB00495,CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)N=[N+]=[N-],0
5284603,DB00497,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,1
4760,DB00498,C1=CC=C(C=C1)C2C(=O)C3=CC=CC=C3C2=O,1
3397,DB00499,CC(C)C(=O)NC1=CC(=C(C=C1)[N+](=O)[O-])C(F)(F)F,1
5509,DB00500,CC1=CC=C(C=C1)C(=O)C2=CC=C(N2C)CC(=O)O,1
2756,DB00501,CC1=C(N=CN1)CSCCNC(=NC)NC#N,0
3559,DB00502,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F,1
5359371,DB00504,C=CCN1CCC23CCCCC2C1CC4=C3C=C(C=C4)O,1
5568,DB00508,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)C(F)(F)F,1
2082,DB00518,CCCSC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,1
2583,DB00521,CC(C)(C)NCC(COC1=CC=CC2=C1CCC(=O)N2)O,0
4060,DB00532,CCC1(C(=O)N(C(=O)N1)C)C2=CC=CC=C2,1
5090,DB00533,CS(=O)(=O)C1=CC=C(C=C1)C2=C(C(=O)OC2)C3=CC=CC=C3,0
2764,DB00537,C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O,0
4543,DB00540,CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,1
2170,DB00543,C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,1
3385,DB00544,C1=C(C(=O)NC(=O)N1)F,0
37632,DB00546,CN(C)CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4,1
5311067,DB00547,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1C(=O)CO)C)O)F)C,1
2266,DB00548,C(CCCC(=O)O)CCCC(=O)O,0
657298,DB00550,CCCC1=CC(=O)NC(=S)N1,1
439693,DB00552,C1C(C(OC1N2C=NC3=C2NC=NCC3O)CO)O,1
54676228,DB00554,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,0
3878,DB00555,C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N,1
3658,DB00557,C1CN(CCN1CCOCCO)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,1
3156,DB00561,CCN1CC(C(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3)CCN4CCOCC4,1
126941,DB00563,CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,0
2554,DB00564,C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N,0
27447,DB00567,CC1=C(N2C(C(C2=O)NC(=O)C(C3=CC=CC=C3)N)SC1)C(=O)O,0
4946,DB00571,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,1
2803,DB00575,C1CN=C(N1)NC2=C(C=CC=C2Cl)Cl,1
5328,DB00576,CC1=NN=C(S1)NS(=O)(=O)C2=CC=C(C=C2)N,1
135398742,DB00577,CC(C)C(C(=O)OCCOCN1C=NC2=C1N=C(NC2=O)N)N,1
20824,DB00578,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)C(=O)O)C(=O)O)C,0
4020,DB00579,C1CN2C(=N1)C3=CC=CC=C3C2(C4=CC=C(C=C4)Cl)O,1
5388962,DB00584,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CCCC2C(=O)O,0
3033,DB00586,C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl,0
444036,DB00588,CCC(=O)OC1(C(CC2C1(CC(C3(C2CC(C4=CC(=O)C=CC43C)F)F)O)C)C)C(=O)SCF,1
28864,DB00589,CCN(CC)C(=O)NC1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C,1
6215,DB00591,CC1(OC2CC3C4CC(C5=CC(=O)C=CC5(C4(C(CC3(C2(O1)C(=O)CO)C)O)F)C)F)C,1
3291,DB00593,CCC1(CC(=O)NC1=O)C,0
16231,DB00594,C1(=C(N=C(C(=N1)Cl)N)N)C(=O)N=C(N)N,0
3869,DB00598,CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O,0
3000715,DB00599,CCCC(C)C1(C(=O)NC(=S)NC1=O)CC,0
441401,DB00601,CC(=O)NCC1CN(C(=O)O1)C2=CC(=C(C=C2)N3CCOCC3)F,1
6917698,DB00604,COC1CN(CCC1NC(=O)C2=CC(=C(C=C2OC)N)Cl)CCCOC3=CC=C(C=C3)F,1
2719,DB00608,CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl,0
2761171,DB00609,CCC1=NC=CC(=C1)C(=S)N,1
5906,DB00610,CC(C(C1=CC(=CC=C1)O)O)N,0
135398743,DB00615,CC1C=CC=C(C(=O)N=C2C(=C3C(=C4C2=NC5(N4)CCN(CC5)CC(C)C)C6=C(C(=C3O)C)OC(C6=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)O)C,0
8280,DB00617,CCC1(C(=O)N(C(=O)O1)C)C,1
54680690,DB00618,CN(C)C1C2CC3C(C4=C(C=CC(=C4C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O)Cl)O,0
5291,DB00619,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,0
31307,DB00620,CC12CC(C3(C(C1CC(C2(C(=O)CO)O)O)CCC4=CC(=O)C=CC43C)F)O,0
5878,DB00621,CC12CCC3C(C1CCC2(C)O)CCC4C3(COC(=O)C4)C,0
4474,DB00622,CC1=C(C(C(=C(N1)C)C(=O)OCCN(C)CC2=CC=CC=C2)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OC,0
3372,DB00623,C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO,1
6013,DB00624,CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C,0
64139,DB00625,C1CC1C#CC2(C3=C(C=CC(=C3)Cl)NC(=O)O2)C(F)(F)F,0
938,DB00627,C1=CC(=CN=C1)C(=O)O,1
2088,DB00630,C(CC(O)(P(=O)(O)O)P(=O)(O)O)CN,0
5865,DB00635,CC12CC(=O)C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C,0
2796,DB00636,CCOC(=O)C(C)(C)OC1=CC=C(C=C1)Cl,0
2247,DB00637,COC1=CC=C(C=C1)CCN2CCC(CC2)NC3=NC4=CC=CC=C4N3CC5=CC=C(C=C5)F,1
54454,DB00641,CCC(C)(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,0
4030,DB00643,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3,1
10100,DB00647,CCC(=O)OC(CC1=CC=CC=C1)(C2=CC=CC=C2)C(C)CN(C)C,1
18283,DB00649,CC1=CN(C(=O)NC1=O)C2C=CC(O2)CO,1
5870,DB00655,CC12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4)O,0
5533,DB00656,C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl,0
71158,DB00659,CC(=O)NCCCS(=O)(=O)O,0
15459,DB00660,CC1=CC(=CC(=C1)OCC2CNC(=O)O2)C,1
2520,DB00661,CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC,0
16490,DB00663,CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C)F,1
4493,DB00665,CC1(C(=O)N(C(=O)N1)C2=CC(=C(C=C2)[N+](=O)[O-])C(F)(F)F)C,1
5816,DB00668,CNCC(C1=CC(=C(C=C1)O)O)O,0
5358,DB00669,CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C,0
4848,DB00670,CN1CCN(CC1)CC(=O)N2C3=CC=CC=C3C(=O)NC4=C2N=CC=C4,1
2727,DB00672,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,0
9651,DB00674,CN1CCC23C=CC(CC2OC4=C(C=CC(=C34)C1)OC)O,1
2733526,DB00675,CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3,1
5452,DB00679,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC,1
34633,DB00680,CCOC(=O)NC1=CC2=C(C=C1)SC3=CC=CC=C3N2C(=O)CCN4CCOCC4,1
54678486,DB00682,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O,0
4192,DB00683,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4F,1
36294,DB00684,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CO)O)N)O)O)OC3C(CC(C(O3)CN)O)N)N,0
62959,DB00685,C1C2C(C2N)CN1C3=C(C=C4C(=O)C(=CN(C4=N3)C5=C(C=C(C=C5)F)F)C(=O)O)F,1
31378,DB00687,CC12CCC(=O)C=C1CCC3C2(C(CC4(C3CCC4(C(=O)CO)O)C)O)F,1
19150,DB00689,CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)C(C3=CC=CC=C3)N)SC1)C(=O)O,0
3393,DB00690,CCN(CC)CCN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3F,1
16850,DB00693,C1=CC=C2C(=C1)C(=O)OC23C4=C(C=C(C=C4)O)OC5=C3C=CC(=C5)O,1
30323,DB00694,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)C)O)N)O,0
3440,DB00695,C1=COC(=C1)CNC2=CC(=C(C=C2C(=O)O)S(=O)(=O)N)Cl,0
5360515,DB00704,C1CC1CN2CCC34C5C(=O)CCC3(C2CC6=C4C(=C(C=C6)O)O5)O,1
5625,DB00705,CC(C)NC1=C(N=CC=C1)N2CCN(CC2)C(=O)C3=CC4=C(N3)C=CC(=C4)NS(=O)(=O)C,0
41693,DB00708,CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC3=CC=CS3)COC,1
3394,DB00712,CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O,0
6196,DB00713,CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O,0
6005,DB00714,CN1CCC2=C3C1CC4=C(C3=CC=C2)C(=C(C=C4)O)O,1
50294,DB00716,CCCC1=C2C(=CC3=C1OC(=CC3=O)C(=O)O)C(=O)C=C(N2CC)C(=O)O,0
6230,DB00717,CC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34,0
19861,DB00719,CN1CCC(=C2C3=CC=CC=C3CCC4=C2N=CC=C4)CC1,1
25419,DB00720,C(P(=O)(O)O)(P(=O)(O)O)(Cl)Cl,0
4914,DB00721,CCN(CC)CCOC(=O)C1=CC=C(C=C1)N,0
5584,DB00726,CC(CN1C2=CC=CC=C2CCC3=CC=CC=C31)CN(C)C,1
5311309,DB00731,CC(C)C1CCC(CC1)C(=O)NC(CC2=CC=CC=C2)C(=O)O,1
5073,DB00734,CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,0
4735,DB00738,C1=CC(=CC=C1C(=N)N)OCCCCCOC2=CC=C(C=C2)C(=N)N,0
443387,DB00739,CC1(C(N2C(S1)C(C2=O)N3C(=O)C(NC3(C)C)C4=CC=CC=C4)C(=O)O)C,0
5070,DB00740,C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N,1
5754,DB00741,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O,0
4236,DB00745,C1=CC=C(C=C1)C(C2=CC=CC=C2)S(=O)CC(=O)N,1
3000322,DB00747,CN1C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4,0
3241,DB00751,C1C2C3=CC=CC=C3CC4=CC=CC=C4N2C(=N1)N,0
5530,DB00752,C1C(C1N)C2=CC=CC=C2,1
3763,DB00753,C(C(F)(F)F)(OC(F)F)Cl,1
3292,DB00754,CCN1C(=O)C(NC1=O)C2=CC=CC=C2,1
3033818,DB00757,C1C2CC3CC(CC1N3CC2=O)OC(=O)C4=CNC5=CC=CC=C54,1
54675776,DB00759,CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O,0
1349907,DB00763,CN1C=CNC1=S,1
441335,DB00764,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CCl)O)C)O)Cl)C,1
2342,DB00767,CCN(CC)C(=O)C1CN2CCC3=CC(=C(C=C3C2CC1OC(=O)C)OC)OC,1
84088,DB00769,CCN(CC)CC(=O)OCC(=O)C1(CCC2C1(CC(C3C2CCC4=CC(=O)CCC34C)O)C)O,1
5280723,DB00770,CCCCCC(C=CC1C(CC(=O)C1CCCCCCC(=O)O)O)O,0
3647,DB00774,C1NC2=C(C=C(C(=C2)C(F)(F)F)S(=O)(=O)N)S(=O)(=O)N1,0
34312,DB00776,C1C2=CC=CC=C2N(C3=CC=CC=C3C1=O)C(=O)N,1
4940,DB00777,CCC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CC(C)N(C)C,1
6915744,DB00778,CCC1C(C(C(C(=NOCOCCOC)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O,0
4421,DB00779,CCN1C=C(C(=O)C2=C1N=C(C=C2)C)C(=O)O,0
5757,DB00783,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O,0
4044,DB00784,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C,0
135398513,DB00787,C1=NC2=C(N1COCCO)N=C(NC2=O)N,0
156391,DB00788,CC(C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O,0
4909,DB00794,CCC1(C(=O)NCNC1=O)C2=CC=CC=C2,0
5339,DB00795,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N=NC3=CC(=C(C=C3)O)C(=O)O,0
5504,DB00797,C1CN=C(N1)CC2=CC=CC=C2,1
3467,DB00798,CC(C1CCC(C(O1)OC2C(CC(C(C2O)OC3C(C(C(CO3)(C)O)NC)O)N)N)N)NC,0
31640,DB00801,C1C(=O)N(C2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3)CC(F)(F)F,1
51263,DB00802,CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCN3C(=O)N(N=N3)CC)COC,1
3042,DB00804,CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2,0
4199,DB00805,CC1=CC(=NN=C1NCCN2CCOCC2)C3=CC=CC=C3,1
4740,DB00806,CC(=O)CCCCN1C(=O)C2=C(N=CN2C)N(C1=O)C,1
2381,DB00810,C1CCN(CC1)CCC(C2CC3CC2C=C3)(C4=CC=CC=C4)O,1
37542,DB00811,C1=NC(=NN1C2C(C(C(O2)CO)O)O)C(=O)N,0
3345,DB00813,CCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3,1
54677470,DB00814,CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O,0
4943,DB00818,CC(C)C1=C(C(=CC=C1)C(C)C)O,1
1986,DB00819,CC(=O)NC1=NN=C(S1)S(=O)(=O)N,0
3117,DB00822,CCN(CC)C(=S)SSC(=S)N(CC)CC,1
2762,DB00827,CCN1C2=CC3=C(C=C2C(=O)C(=N1)C(=O)O)OCO3,1
446987,DB00828,CC1C(O1)P(=O)(O)O,1
3016,DB00829,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,1
4762,DB00830,CC1C(OCCN1)C2=CC=CC=C2,1
5566,DB00831,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F,1
6839,DB00832,CN1C(=O)CC(C1=O)C2=CC=CC=C2,1
51039,DB00833,C1C(=C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)Cl,0
55245,DB00834,CC#CC1(CCC2C1(CC(C3=C4CCC(=O)C=C4CCC23)C5=CC=C(C=C5)N(C)C)C)O,0
3955,DB00836,CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4,1
44115,DB00837,C1=CC(=CC=C1C(=NCCCC(=O)N)C2=C(C=CC(=C2)F)O)Cl,1
5503,DB00839,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CCCCCC2,0
4616,DB00842,C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O,1
3152,DB00843,COC1=C(C=C2C(=C1)CC(C2=O)CC3CCN(CC3)CC4=CC=CC=C4)OC,1
15209,DB00846,CC1(OC2CC3C4CC(C5=CC(=O)CCC5(C4C(CC3(C2(O1)C(=O)CO)C)O)C)F)C,1
8271,DB00849,CCC1(C(=O)NC(=O)N(C1=O)C)C2=CC=CC=C2,1
4748,DB00850,C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO,1
5394,DB00853,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,0
5359272,DB00854,CN1CCC23CCCCC2C1CC4=C3C=C(C=C4)O,1
5755,DB00860,CC12CC(C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C)O,0
3059,DB00861,C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)O)O,1
5039,DB00863,CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C,0
445643,DB00864,CC1CC(C2C(CC(C(O2)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C(CC(=O)C(C=C(C1)C)CC=C)O)C)C(=CC4CCC(C(C4)OC)O)C)O)C)OC)OC,0
2119,DB00866,CC(C)NCC(COC1=CC=CC=C1CC=C)O,0
5281881,DB00875,C1CN(CCN1CCC=C2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO,1
60877,DB00879,C1C(OC(S1)CO)N2C=C(C(=NC2=O)N)F,0
2720,DB00880,C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)N=CN2,0
5245,DB00884,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,0
2471,DB00887,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,1
5284566,DB00889,CN1C2CCCC1CC(C2)NC(=O)C3=NN(C4=CC=CC=C43)C,1
13769,DB00894,CC12CCC3C(C1CCC(=O)O2)CCC4=CC(=O)C=CC34C,0
5311412,DB00896,CCC(=O)C1(C(CC2C1(CC(C3C2CCC4=CC(=O)C=CC34C)O)C)C)C,1
5556,DB00897,CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4Cl,1
60815,DB00899,CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC(=O)OC)C(=O)OC,1
135398739,DB00900,C1CC(OC1CO)N2C=NC3=C2N=CNC3=O,0
3278,DB00903,CCC(=C)C(=O)C1=C(C(=C(C=C1)OCC(=O)O)Cl)Cl,0
4595,DB00904,CC1=NC=CN1CC2CCC3=C(C2=O)C4=CC=CC=C4N3C,1
60648,DB00906,CC1=C(SC=C1)C(=CCCN2CCCC(C2)C(=O)O)C3=C(C=CS3)C,1
441074,DB00908,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O,1
5479,DB00911,CCS(=O)(=O)CCN1C(=NC=C1[N+](=O)[O-])C,1
8944,DB00913,CCOC(=O)C1(CCN(CC1)CCC2=CC=C(C=C2)N)C3=CC=CC=C3,1
4173,DB00916,CC1=NC=C(N1CCO)[N+](=O)[O-],1
123606,DB00918,CN(C)CCC1=CNC2=C1C=C(C=C2)CS(=O)(=O)N3CCCC3,1
3827,DB00920,CN1CCC(=C2C3=C(C(=O)CC4=CC=CC=C42)SC=C3)CC1,1
644073,DB00921,CC(C)(C)C(C)(C1CC23CCC1(C4C25CCN(C3CC6=C5C(=C(C=C6)O)O4)CC7CC7)OC)O,1
43507,DB00923,C1C(=C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3CN)C(=O)O)CSC4=NN=NN4CC(=O)O,0
2895,DB00924,CN(C)CCC=C1C2=CC=CC=C2C=CC3=CC=CC=C31,1
4768,DB00925,CC(COC1=CC=CC=C1)N(CCCl)CC2=CC=CC=C2,0
54675785,DB00931,CN(C)C1C2C(C3C(=C)C4=C(C(=CC=C4)O)C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O,0
4078,DB00933,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)C,0
4011,DB00934,CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24,1
338,DB00936,C1=CC=C(C(=C1)C(=O)O)O,0
4037,DB00939,CC1=C(C(=C(C=C1)Cl)NC2=CC=CC=C2C(=O)O)Cl,0
4097,DB00940,CC[N+](C)(CC)CCOC(=O)C1C2=CC=CC=C2OC3=CC=CC=C13,0
24066,DB00943,C1CC(OC1CO)N2C=CC(=NC2=O)N,1
2244,DB00945,CC(=O)OC1=CC=CC=C1C(=O)O,0
656511,DB00948,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)NC(=O)N4CCN(C4=O)S(=O)(=O)C)C(=O)O)C,0
3331,DB00949,C1=CC=C(C=C1)C(COC(=O)N)COC(=O)N,0
3348,DB00950,CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O,0
3767,DB00951,C1=CN=CC=C1C(=O)NN,0
4440,DB00952,CNS(=O)(=O)CCC1=CC2=C(C=C1)NC=C2C3CCN(CC3)C,0
5078,DB00953,CN(C)CCC1=CNC2=C1C=C(C=C2)CN3C=NC=N3,0
